type,name,level,attributes,source
"""概念""","""差运算""",4,"{""定义"": ""从一个集合中去除另一个集合的元素。"", ""结果"": ""生成新的集合。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算""]"
"""概念""","""补运算""",4,"{""定义"": ""从全集中去除某集合的元素，构造新集合的运算。"", ""类型"": ""集合基本运算""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算""]"
"""概念""","""对称差运算""",4,"{""定义"": ""由两个集合中不相同的元素构成新集合的运算。"", ""类型"": ""集合基本运算""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算""]"
"""概念""","""集合并运算""",3,"{""定义"": ""将两个集合的元素合并成新集合的运算。"", ""性质"": ""满足幂等律、交换律、结合律、同一律、零律、分配律、吸收律等。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""概念""","""集合交运算""",3,"{""定义"": ""取两个集合的共同部分成新集合的运算。"", ""性质"": ""满足幂等律、交换律、结合律、同一律、零律、分配律、吸收律等。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""性质""","""幂等律""",4,"{""描述"": ""集合与自身运算结果仍为自身。"", ""应用"": ""适用于并运算和交运算。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""性质""","""交换律""",4,"{""描述"": ""两个集合运算顺序不影响结果。"", ""应用"": ""适用于并运算和交运算。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""性质""","""结合律""",4,"{""描述"": ""多个集合运算时，分组顺序不影响结果。"", ""应用"": ""适用于并运算和交运算。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""性质""","""同一律""",4,"{""定义"": ""对于任意集合A，有A∪∅=A和A∩U=A。"", ""应用"": ""用于集合运算的基本性质。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""性质""","""零律""",4,"{""定义"": ""对于任意集合A，有A∪U=U和A∩∅=∅。"", ""应用"": ""用于集合运算的基本性质。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""性质""","""分配律""",4,"{""定义"": ""对于任意三个集合A、B和C，有A∩(B∪C)=(A∩B)∪(A∩C)和A∪(B∩C)=(A∪B)∩(A∪C)。"", ""应用"": ""用于集合运算的基本性质。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""性质""","""吸收律""",4,"{""定义"": ""对于任意两个集合A和B，有A∪(A∩B)=A和A∩(A∪B)=A。"", ""应用"": ""用于集合运算的基本性质。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""工具""","""文氏图""",5,"{""用途"": ""直观表示集合运算及其性质。"", ""特点"": ""简单直观，用于理解和证明集合性质。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""一、交运算与并运算""]"
"""概念""","""集合差运算""",3,"{""定义"": ""对于任意给定的两个集合A和B，集合A-B={x|x∈A且x∉B}称为A与B的差集。"", ""性质"": ""实数减法运算在集合论中的推广。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""二、差运算与补运算""]"
"""概念""","""差集""",4,"{""定义"": ""属于A但不属于B的所有元素构成的集合。"", ""表示"": ""A-B={x|x∈A且x∉B}""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""二、差运算与补运算""]"
"""概念""","""补集""",4,"{""定义"": ""全集U中不属于A的元素构成的集合。"", ""表示"": ""∁A=U-A={x|x∈U且x∉A}""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""二、差运算与补运算""]"
"""概念""","""补运算""",4,"{""定义"": ""对集合A的补集运算。"", ""性质"": ""与全集U构成互补关系。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""二、差运算与补运算""]"
"""性质""","""矛盾律""",5,"{""定义"": ""对于任意给定的集合A，有A∩∁A=∅。"", ""性质"": ""集合的基本运算性质之一。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""二、差运算与补运算""]"
"""性质""","""排中律""",5,{},"[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""二、差运算与补运算""]"
"""性质""","""双重否定律""",5,{},"[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""二、差运算与补运算""]"
"""定理""","""德摩根律""",2,{},"[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""二、差运算与补运算""]"
"""概念""","""集合对称差运算""",3,"{""定义"": ""对于任意给定的两个集合A和B，集合A⊕B=(A-B)∪(B-A)称为对称差集合。"", ""性质"": ""满足交换律、结合律、∩对⊕分配律、同一律、零律。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""概念""","""环和运算""",3,"{""定义"": ""集合A⊕B的运算过程，即找出两个集合中彼此不同的部分，然后将其组成一个集合。"", ""性质"": ""满足交换律、结合律、∩对⊕分配律、同一律、零律。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""概念""","""对称差集合""",4,"{""定义"": ""由两个集合中彼此不同的部分构成的集合。"", ""运算"": ""通过集合对称差运算得到。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""性质""","""交换律""",5,"{""定义"": ""对于任意两个集合A和B，有A⊕B=B⊕A。"", ""适用"": ""对称差运算和环积运算。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""性质""","""结合律""",5,"{""定义"": ""对于任意三个集合A、B和C，有(A⊕B)⊕C=A⊕(B⊕C)。"", ""适用"": ""对称差运算和环积运算。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""性质""","""∩对⊕分配律""",5,{},"[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""性质""","""同一律""",5,{},"[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""性质""","""零律""",5,{},"[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""概念""","""环积运算""",4,{},"[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""概念""","""环积集合""",4,{},"[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""性质""","""∪对⊙分配律""",5,"{""定义"": ""对于任意三个集合A,B和C，有A∪(B⊙C)=(A∪B)⊙(A∪C)。"", ""性质"": ""环积运算的基本运算性质之一。"", ""应用"": ""用于集合的环积运算中。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.3 集合的基本运算"", ""三、环和运算与环积运算""]"
"""概念""","""集合""",2,"{""定义"": ""由元素组成的整体。"", ""应用"": ""在数据库中广泛应用，提高记录增删改的计算效率。"", ""表示"": ""在数据库中以二维表形式存在，列视为集合，行视为记录。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""二进制表示""",3,"{""定义"": ""用比特串表示集合，1表示元素存在，0表示不存在。"", ""用途"": ""简化集合运算，提高计算效率。"", ""方法"": ""将集合元素对应比特串，1和0互换表示补集。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""全集""",4,"{""定义"": ""包含所有元素的集合。"", ""特性"": ""有限集合，用于定义子集的二进制表示。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""子集""",4,"{""定义"": ""全集的一部分，包含部分元素。"", ""表示"": ""对应一个长度为n的比特串，元素存在位为1，否则为0。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""交运算""",4,"{""定义"": ""两个集合的共同元素组成的集合。"", ""运算"": ""对应比特串的布尔乘运算。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""并运算""",4,"{""定义"": ""两个子集合并的运算。"", ""实现"": ""通过二进制编码的布尔加运算实现。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""布尔乘""",5,"{""定义"": ""二进制编码中的逻辑与运算。"", ""规则"": ""1×1=1, 0×1=1×0=0×0=0。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""布尔加""",5,"{""定义"": ""二进制编码中的逻辑或运算。"", ""规则"": ""0+0=0, 0+1=1+0=1+1=1。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""补运算""",4,"{""定义"": ""集合补集的运算。"", ""实现"": ""将二进制编码中的1换成0，0换成1。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""数据库""",6,"{""应用"": ""集合的二进制编码用于提高数据库记录操作效率。"", ""结构"": ""数据以二维表形式存在，列视为集合，行视为记录。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""二维表""",6,"{""定义"": ""数据库中数据的二维组织形式。"", ""用途"": ""表示数据库中的数据，每列视为一个集合。"", ""特性"": ""每行是一个数据序列，称为记录。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""记录""",6,"{""定义"": ""二维表中的每一行数据序列。"", ""用途"": ""构成二维表的基本单元。""}","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.4 集合的二进制表示""]"
"""概念""","""基数""",3,"{""定义"": ""度量集合规模大小的指标。"", ""分类"": ""有限数或无穷大。""}","[""第一章  集合与计数基础"", ""§1.2 可数集与不可数集""]"
"""概念""","""有限集""",4,"{""定义"": ""基数为有限数的集合。"", ""特性"": ""元素个数有限。""}","[""第一章  集合与计数基础"", ""§1.2 可数集与不可数集""]"
"""概念""","""无限集""",4,"{""定义"": ""基数为无穷大的集合。"", ""特性"": ""元素个数无限。""}","[""第一章  集合与计数基础"", ""§1.2 可数集与不可数集""]"
"""概念""","""集合规模度量""",3,"{""定义"": ""衡量集合中元素数目的多少。"", ""方法"": ""有限集通过计数，无限集通过等势关系。"", ""基准"": ""自然数集作为无限集规模度量的基准。""}","[""第一章  集合与计数基础"", ""§1.2 可数集与不可数集"", ""1.2.1 无限集的度量问题""]"
"""概念""","""集合等势""",3,"{""定义"": ""两个集合之间存在一一对应关系。"", ""记法"": ""A与B等势记为A∘B。"", ""性质"": ""满足自反性、对称性、传递性。""}","[""第一章  集合与计数基础"", ""§1.2 可数集与不可数集"", ""1.2.1 无限集的度量问题""]"
"""概念""","""一一对应关系""",4,"{""定义"": ""集合A与B之间存在双向唯一映射。"", ""作用"": ""判定集合等势的基础。""}","[""第一章  集合与计数基础"", ""§1.2 可数集与不可数集"", ""1.2.1 无限集的度量问题""]"
