start,end,relation,description,source
"""计算机相关领域""","""计算机处理""","""应用""","""计算机处理在计算机相关领域得到应用。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""集合的表示方法""","""计算机处理""","""适用""","""集合的表示方法适用于计算机处理。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""集合的表示方法""","""计算机相关领域""","""应用""","""集合的表示方法在计算机相关领域得到应用。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""基础部分""","""集合""","""组成""","""基础部分组成集合，确保集合非空并确定初始元素。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""归纳部分""","""集合""","""组成""","""归纳部分组成集合，通过已有元素构造新元素。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""边界部分""","""集合""","""组成""","""边界部分组成集合，限制集合的扩张。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""初始元素""","""集合""","""组成""","""初始元素是集合的组成部分。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""新元素""","""集合""","""组成""","""新元素是集合的组成部分。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""规则或方法""","""集合""","""组成""","""规则或方法是构造集合的组成部分。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""集合扩张""","""集合""","""因果""","""集合扩张是由归纳部分引起的。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""集合边界""","""集合""","""组成""","""集合边界是集合的组成部分，限制扩张。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""集合""","""计算机相关领域""","""应用""","""集合的概念在计算机相关领域有应用。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""3.归纳法""]"
"""文氏图""","""集合的表示方法""","""组成""","""文氏图是集合的表示方法之一，用于形象地表示集合之间的关系。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""文氏图""","""集合的概念与表示""","""组成""","""文氏图用于表示集合的概念及其表示方法。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""文氏图""","""集合的基本知识""","""组成""","""文氏图是集合基本知识的一部分，用于帮助理解集合之间的关系。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""集合的表示方法""","""集合的概念与表示""","""组成""","""集合的表示方法是集合概念与表示的一部分，其中文氏图是其中一种方法。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""集合的概念与表示""","""集合的基本知识""","""组成""","""集合的概念与表示是集合基本知识的内容之一。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""第一章 集合与计数基础""","""集合的基本知识""","""包含""","""第一章包含集合的基本知识的内容。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""第一章 集合与计数基础""","""集合的表示方法""","""包含""","""第一章包含集合的表示方法的内容，其中包括文氏图。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""第一章 集合与计数基础""","""集合的概念与表示""","""包含""","""第一章包含集合的概念与表示的内容。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""集合的基本知识""","""集合的表示方法""","""包含""","""集合的基本知识中包含集合的表示方法，如文氏图。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""集合的基本知识""","""集合的概念与表示""","""包含""","""集合的基本知识中包含集合的概念与表示。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""二、集合的表示方法"", ""4.文氏图法""]"
"""集合""","""集合的概念与表示""","""定义""","""集合的概念与表示是集合的基本知识，用于描述集合的构成和特性。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""集合相等的外延性原理""","""集合""","""应用""","""集合相等的外延性原理是集合理论中的一个基本原理，应用于判断两个集合是否相等。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""自反性""","""集合相等的外延性原理""","""性质""","""自反性是集合相等的外延性原理的一个性质，表示任何集合都包含自身。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""对称性""","""集合相等的外延性原理""","""性质""","""对称性是集合相等的外延性原理的一个性质，表示如果集合A等于集合B，则集合B也等于集合A。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""传递性""","""集合相等的外延性原理""","""性质""","""传递性是集合相等的外延性原理的一个性质，表示如果集合A等于集合B，且集合B等于集合C，则集合A等于集合C。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""包含于""","""集合""","""定义""","""包含于是集合理论中的一个基本概念，表示一个集合的所有元素都属于另一个集合。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""子集""","""包含于""","""同义""","""子集和包含于在集合理论中是同义的概念，都表示一个集合的所有元素都属于另一个集合。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""真子集""","""包含于""","""定义""","""真子集是包含于的一个特例，表示一个集合的所有元素都属于另一个集合，但这两个集合不相等。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""包含关系""","""包含于""","""同义""","""包含关系和包含于在集合理论中是同义的概念，都表示一个集合的所有元素都属于另一个集合。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""自反性""","""包含关系""","""性质""","""自反性是包含关系的一个性质，表示任何集合都包含自身。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""反对称性""","""包含关系""","""性质""","""反对称性是包含关系的一个性质，表示如果集合A包含集合B，且集合B包含集合A，则集合A和集合B相等。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""传递性""","""包含关系""","""性质""","""传递性是包含关系的一个性质，表示如果集合A包含集合B，且集合B包含集合C，则集合A包含集合C。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""包含于""","""子集""","""同义""","""包含于和子集在集合理论中是同义的概念，都表示一个集合的所有元素都属于另一个集合。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""真子集""","""子集""","""包含关系""","""真子集是子集的一个特例，表示一个集合的所有元素都属于另一个集合，但这两个集合不相等。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""真子集""","""包含于""","""包含关系""","""真子集是包含于的一个特例，表示一个集合的所有元素都属于另一个集合，但这两个集合不相等。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""集合相等的外延性原理""","""自反性""","""包含关系""","""集合相等的外延性原理包含自反性这一性质。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""集合相等的外延性原理""","""对称性""","""包含关系""","""集合相等的外延性原理包含对称性这一性质。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
"""集合相等的外延性原理""","""传递性""","""包含关系""","""集合相等的外延性原理包含传递性这一性质。""","[""第一章  集合与计数基础"", ""§ 1.1 集合的基本知识"", ""1.1.2 集合的概念与表示"", ""三、集合与集合的关系""]"
